label,text
2,"['finnish', 'financial', 'solution', 'developer', 'basware', 'corporation', 'omx', 'helsinki', 'say', 'tuesday', '23', 'september', 'deliver', 'complete', 'invoice', 'automation', 'solution', 'large', 'engineering', 'construction', 'technical', 'service', 'organization']"
2,"['finnish', 'handling', 'system', 'company', 'cargotec', 'oyj', 'hel', 'cgcbv', 'say', 'today', 'win', 'eur', '13', 'million', 'usd', 'm', 'contract', 'deliver', 'macgregor', 'hatch', 'cover', 'ship', 'order', 'norwegian', 'shipowner', 'grieg', 'shipping']"
2,"['finnish', 'operator', 'elisa', 'aker', 'yard', 'sign', 'long', 'term', 'service', 'deal', 'elisa', 'deliver', 'necessary', 'voice', 'data', 'service', 'aker', 'yard', 'finland']"
2,"['finnish', 'steel', 'maker', 'rautaruukki', 'oyj', 'ruukki', 'say', 'july', '7', '2008', 'win', 'mln', 'euro', 'mln', 'contract', 'supply', 'install', 'steel', 'superstructure', 'partihallsforbindelsen', 'bridge', 'project', 'gothenburg', 'western', 'sweden']"
2,"['fiskar', 'strong', 'portfolio', 'international', 'brand', 'include', 'fiskar', 'iittala', 'gerber', 'silva', 'buster']"
2,"['teleste', 'acquisition', 'mark', 'entry', 'service', 'business', 'market', 'long', 'established', 'significant', 'supplier', 'product']"
2,"['forestry', 'high', 'drive', 'yesterday', 'bullish', 'analyst', 'comment', 'stora', 'enso', 'dagen', 'industri', 'dealer', 'say']"
2,"['furthermore', 'efficiency', 'improvement', 'measure', 'initiate', 'early', 'bear', 'fruit', 'ceo', 'jan', 'lang', 'say']"
2,"['global', 'banking', 'news', '28', 'september', '2010', 'tieto', 'corporation', 'pohjola', 'bank', 'pink', 'pojlf', 'cooperate', 'swift', 'service']"
2,"['hearst', 'able', 'consolidate', '20', 'russian', 'market', 'advertising', 'press', 'purchase']"
2,"['helsingin', 'uutiset', 'vantaan', 'sanomat', 'lansivayla', 'reach', 'reader', '40', 'consumer', 'great', 'helsinki', 'region']"
2,"['helsinki', 'afx', 'metso', 'say', 'upgrade', 'upm', 'kymmene', 'paper', 'machine', 'mill', 'jaemsaenkoski', 'new', 'coating', 'color', 'supply', 'system', 'machine', 'process', 'control', 'quality', 'measurement']"
2,"['simdax', 'remain', 'available', 'market', 'approve', 'marketing', 'authorisation', 'submit', 'application', '40', 'country', 'orion', 'add']"
2,"['broker', 'give', 'outperform', 'recommendation', 'stock']"
2,"['total', 'order', 'receive', 'year', 's', 'level']"
2,"['accordance', 'strategy', 'strengthen', 'local', 'presence', 'establish', 'representative', 'office', 'south', 'africa', 'october']"
2,"['addition', 'lehdentekijat', 'oy', 'start', 'produce', 'new', 'membership', 'magazine', 'viisas', 'raha', 'wise', 'money', 'association']"
2,"['future', 'company', 'intend', 'look', 'know', 'outside', 'company', 'cooperate', 'actor', 'sector']"
2,"['industry', 'investment', 'interested', 'glaston', 'solar', 'energy', 'project']"
1,"['potential', 'client', 'grow', 'environmental', 'recycle', 'technology', 'sector']"
2,"['lead', 'private', 'road', 'ambulance', 'service', 'company', 'finland']"
2,"['know', 'post', 'bank', 'concept', 'fidelity', 'bank', 'roll', '75', 'office', 'ghana', 'post', 'premise', 'provide', 'financial', 'service', 'people']"
2,"['kone', 'factory', 'locate', 'ayanambakkam', 'suburb', 'west', 'chennai', 'fully', 'integrate', 'facility', 'give', 'capability', 'address', 'cost']"
2,"['year', 'sysopen', 'digia', 'invest', 'ibm', 'product', 'know', 'building', 'portal', 'trading', 'place', 'system', 'successfully', 'implement', 'customer', 'solution', 'support']"
2,"['adp', 'news', 'oct', '1', '2008', 'finnish', 'consulting', 'engineering', 'company', 'poyry', 'oyj', 'omx', 'say', 'today', 'award', 'eur', 'million', 'usd', 'm', 'extension', 'exist', 'consultancy', 'engineering', 'contract', 'venezuel']"
2,"['adp', 'news', 'oct', '31', '2008', 'finnish', 'food', 'company', 'raisio', 'oyj', 'omx', 'raivv', 'say', 'today', 'net', 'profit', 'jump', 'eur', 'million', 'usd', 'm', 'month', '2008', 'eur', 'million', 'period', '2']"
2,"['adp', 'news', 'sep', '30', '2008', 'finnish', 'security', 'privacy', 'software', 'solution', 'developer', 'stonesoft', 'oyj', 'say', 'today', 'win', 'usd', 'million', 'eur', 'm', 'order', 'deliver', 'stonegate', 'network', 'security', 'product', 'unnamed', 'russian', 'te']"
2,"['electrowatt', 'ekono', 'philippine', 'inc', 'award', 'year', 'operation', 'maintenance', 'contract', 'fr', 'cement', 'corporation']"
2,"['nokia', 'say', 'able', 'deliver', 'complete', 'range', 'service', 'deployment', 'operation', 'consult', 'integration', 'manage', 'service', 'result', 'buyout']"
1,"['metso', 'paper', 'delivery', 'comprise', 'advantage', 'dct', '200', 'tissue', 'machine', 'include', 'quality', 'control', 'distribute', 'control', 'system', 'qcs', 'dcs']"
1,"['net', 'sale', '2007', 'total', 'eur', '329', 'million', 'operate', 'margin', '19']"
2,"['fitch', 'note', 'business', 'fundamental', 'bank', 'currently', 'remain', 'sound']"
2,"['nokia', 'control', '50', 'percent', 'phone', 'sale', 'india', 'africa', 'strong', 'prosition', 'emerge', 'market']"
1,"['nokia', 'provide', 'indosat', 'turnkey', 'service', 'include', 'civil', 'work', 'network', 'planning', 'implementation', 'integration', 'wcdma', 'hspa', 'network']"
2,"['nordic', 'business', 'june', '2006', 'metso', 'corporation', 'win', 'm', 'equipment', 'order', 'australia', '1998', '2006', 'communications', 'ltd', 'finnish', 'engineering', 'technology', 'group', 'metso', 'corporation', 'say', 'monday', '26', 'june', 'receive', 'm', 'equipment', 'order', 'australia']"
2,"['sale', 'price', 'sale', 'gain', 'mln', 'euro', 'mln', 'recognize', 'incap', 'earning', '2007']"
2,"['outotec', 'net', 'profit', 'second', 'quarter', '2007', 'jump', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln', 'year', 'ago']"
2,"['panostaja', 'oyj', 's', 'panostaja', 'board', 'director', 'decide', '16', 'december', '2010', 'new', 'long', 'term', 'incentive', 'commitment', 'plan', 'member', 'management', 'team']"
2,"['pioneer', 'library', 'system', '127', 'library', 'municipality', 'art', 'culture', 'high', 'education', 'science', 'organization', 'award', 'grant', 'participate', 'big', 'read', 'large', 'federal', 'reading', 'program', 'history']"
2,"['pretax', 'profit', 'jump', 'eur', 'million', 'eur', 'million']"
2,"['profitability', 'ebit', 'compare', 'previous', 'year', 'period']"
2,"['raute', 'corporation', 'receive', 'order', 'worth', 'eur', '12', 'million', 'ooo', 'ilim', 'bratsk', 'dok', 'russia']"
2,"['recovery', 'evident', 'liquid', 'handling', 'business', 'particularly', 'area', 'outside', 'europe', 'primarily', 'north', 'america', 'asia']"
2,"['sale', 'improve', 'sek', 'mn', 'compare', 'sek', 'mn']"
2,"['savon', 'koulutuskuntayhtyma', 'finland', 'base', 'company', 'award', 'contract', 'specialist', 'agricultural', 'forestry', 'machinery']"
2,"['skf', '6', 'april', '2010', 'alandsbanken', 'give', 'buy', 'recommendation', 'swedish', 'industrial', 'company', 'skf', 'ab', 'sto', 'skf', 'b', 'share', 'price', 'target']"
2,"['sony', 'ericsson', 'nokia', 'dominate', 'list', 'well', 'sell', 'handset', 'model']"
2,"['speak', 'drink', 'today', 'spokesperson', 'olvi', 'say', 'perform', 'country', 'operate', 'finland', 'estonia', 'latvia', 'lithuania']"
2,"['sport', 'equipment', 'sale', 'progress', 'owe', 'prolonged', 'winter', 'season']"
2,"['stockmann', 'mastercard', 'widen', 'scope', 'cooperation', 'estonia', 'latvia']"
1,"['stora', 'enso', 'record', 'capital', 'gain', 'eur', '33', 'million', 'non', 'recurring', 'financial', 'item', 'fourth', 'quarter', '2006', 'result']"
2,"['affarsvarlden', 'give', 'buy', 'recommendation', 'mobile', 'operator', 'ab', 'share', 'price', 'target', '142', 'crown', 'euro']"
2,"['top', 'consensus', 'forecast', 'earning', 'euro', 'share']"
2,"['acquisition', 'kaupthe', 'sverige', 'bring', 'significant', 'positive', 'non', 'recurring', 'addition', 'group', 'performance']"
2,"['acquisition', 'immediate', 'positive', 'impact', 'aspocomp', 'financial', 'result']"
2,"['amending', 'proposal', 'simplifie', 'propose', 'plan', 'increase', 'incentive', 'key', 'employee', 'stay', 'company']"
2,"['australian', 'company', 'mirabela', 'nickel', 'award', 'outokumpu', 'technology', 'contract', 'grind', 'technology', 'nickel', 'sulfide', 'project', 'bahia', 'state', 'brazil']"
2,"['broker', 'initiate', 'palfinger', 'ag', 'konecrane', 'oyj', 'buy', 'recommendation', '51', '42', 'eur', 'price', 'target', 'respectively']"
2,"['buyer', 'aim', 'reinforce', 'position', 'denmark', 'martela', 'group', 'managing', 'director', 'heikki', 'martela', 'say']"
2,"['company', 'agree', 'long', 'term', 'cooperation', 'mechanise', 'harvesting', 'stora', 'enso', 'eucalyptus', 'plantation', 'southern', 'china']"
2,"['company', 'aim', 'maintain', 'trend', 'profitability', 'current', 'year']"
2,"['company', 'say', 'poland', 'profitability', 'program', 'launch', 'oborniki', 'steel', 'frame', 'sandwich', 'panel', 'plant']"
2,"['company', 'establish', '3', 'g', 'base', 'station', 'foot', 'foot', 'mount', 'everest', 'enable', 'mountain', 'climber', 'foot', 'summit', 'surf', 'internet', 'send', 'video', 'exploit']"
2,"['company', 'feature', 'ethibel', 'pioneer', 'investment', 'register', 'include', 'innovest', 'global', '100', 'list', 'world', 'sustainable', 'corporation']"
2,"['company', 'goal', 'achieve', 'annual', 'saving', 'eur', '2', 'million', 'usd', 'm', 'third', 'realize', '2010']"
2,"['company', 'say', 'observe', 'current', 'stabilisation', 'price', 'potential', 'high', 'price', 'delivery', 'quarter', '2011']"
2,"['company', 'compensate', 'act', 'reserve', 'batch', 'plant']"
2,"['group', 'strong', 'global', 'position', 'fishing', 'category']"
2,"['group', 'cash', 'flow', 'operation', 'positive']"
2,"['mill', 'long', 'tradition', 'hold', 'establish', 'position', 'market']"
2,"['aim', 'boost', 'sale', 'cost', 'efficiency', 'market', 'share', 'finland']"
1,"['newspaper', 'alma', 'medium', 'arena', 'partner', 'enter', 'cooperation', 'agreement', 'alma', 'marketplace', 'service', 'respective', 'region']"
2,"['original', 'componenta', 'subsidiary', 'finnish', 'componenta', 'group', 'change', 'component', 'company', 'see', '63', 'growth', '2010', 'comparison', '2009']"
2,"['party', 'agree', 'option', 'allow', 'uh', 'extensively', 'implement', 'later', 'functionality', 'human', 'resource', 'management']"
2,"['pilot', 'project', 'prove', 'rifd', 'technology', 'ideal', 'purpose', 'comment', 'olli', 'saarinen', 'material', 'handling', 'supervisor', 'yara']"
2,"['plan', 'facility', 'estimate', 'cost', '814', 'million', 'large', 'biodiesel', 'plant', 'world', 'use', 'palm', 'oil', 'certify', 'roundtable', 'sustainable', 'palm', 'oil', 'rspo']"
2,"['combine', 'foreign', 'investment', 'create', 'interesting', 'opportunity', 'solteq']"
2,"['logistic', 'large', 'order', 'norway', 'diversified', 'group', 'say']"
2,"['result', 'improved', 'sale', 'figure', 'sweden']"
1,"['choose', 'basware', 'tool', 'financial', 'service', 'like', 'natural', 'continuation', 'cooperation', 'say', 'tommi', 'leskinen', 'financial', 'application', 'manager', 'neste', 'oil', 'corporation']"
2,"['agreement', 'geosentric', 'provide', 'gypsii', 'power', 'hotel', 'information', 'reservation', 'service', 'visitor', 'china', 'include', 'popular', 'city', 'beijing', 'shanghai']"
2,"['vaisala', 'say', 'expect', 'net', 'sale', 'eur', 'million', '2010', 'compare', 'eur', 'million', 'record', '2009']"
2,"['validate', 'fgvoip', 'client', 'symbian', 'sign', 'represent', 'significant', 'step', 'forward', 'accomplish', 'goal']"
2,"['wartsila', 'win', 'contract', 'october', '2007', 'plant', 'instal', 'manturovo', 'kostroma', 'region', 'russia', '600', 'km', 'northeast', 'moscow', 'russia']"
2,"['honor', 'recognize', 'gartner', 'specialist', 'business', 'process', 'modeling', 'analysis', 'company', 'large', 'software', 'vendor', 'world']"
2,"['position', 'pursue', 'novel', 'clinical', 'candidate', 'go', 'forward']"
2,"['upm', 'kymmene', 'upgrade', 'line', 'underperform', 'goldman', 'sachs']"
2,"['consumer', 'receive', 'pack', 'fresh', 'meat']"
2,"['demand', 'sport', 'equipment', 'good', '2005']"
2,"['year', 'finnair', 'record', 'percent', 'growth', 'asian', 'sector', 'carry', 'million', 'passenger', 'continent']"
2,"['additional', 'flight', 'link', 'mumbai', 'helsinki', 'dictate', 'strong', 'traffic', 'demand', 'asia', 'europe']"
2,"['lowering', 'price', 'competitor', 'show', 'real', 'estate', 'market', 'stabilise', 'return', 'balance', 'apartment', 'acquire', 'fair', 'price', 'eye', 'client']"
2,"['new', 'structure', 'provide', 'well', 'communication', 'fast', 'decision', 'making', 'cost', 'saving', 'proha', 'say']"
2,"['contract', 'demonstrate', 'ability', 'apply', 'mineral', 'metal', 'technology', 'adjacent', 'industry', 'oil', 'shale', 'processing']"
2,"['pleased', 'deliver', 'basware', 'invoice', 'automation', 'solution', 'major', 'retail', 'company']"
2,"['tailor', 'solution', 'meet', 'solel', 'technical', 'requirement', 'result', 'cost', 'effective', 'manufacturing', 'high', 'quality', 'reflector']"
2,"['ve', 'feel', 'positive', 'region']"
2,"['21', 'december', '2010', 'finnish', 'industrial', 'machinery', 'company', 'wartsila', 'oyj', 'abp', 'hel', 'say', 'yesterday', 'win', 'order', 'design', 'liquefy', 'natural', 'gas', 'lng', 'power', 'platform', 'supply', 'vessel', 'psv', 'norwegian', 'oil', 'service', 'provider', 'eidesvik', 'offshore', 'asa', 'osl', 'eiof']"
2,"['finlan', 'list', 'food', 'industry', 'company', 'hkscan', 'group', 'control', 'company', 'baltic', 'improve', 'revenue', 'eur', 'mn', 'eur', 'mn', '2010', 'eur', 'mn', 'year']"
2,"['finnish', 'airline', 'finnair', 'win', 'deal', 'uk', 'public', 'sector', 'official', 'airline', 'flight', 'london', 'heathrow', 'osaka', 'japan', 'flight', 'manchester', 'uk', 'helsinki', 'finland']"
2,"['finnish', 'cargotec', 'award', 'significant', 'order', 'total', '292', 'hiab', 'loader', 'crane', 'bae', 'system']"
2,"['finnish', 'cargotec', 'kalmar', 'receive', 'significant', 'order', 'department', 'defense']"
2,"['finnish', 'outotec', 'award', 'contract', 'supply', 'new', 'zinc', 'roaster', 'gas', 'cleaning', 'sulphuric', 'acid', 'plant', 'ozk', 'kardzhali', 'zinc', 'smelter', 'bulgaria']"
2,"['finnish', 'yry', 'award', 'engineering', 'contract', 'cfr', 'national', 'railway', 'company', 'romania']"
2,"['accord', 'report', 'neomarkka', 'kuitu', 'finland', 'customer', 'interested', 'buy', 'company', 'product', 'restart', 'production']"
2,"['result', 'distribution', 'company', 'start', 'distribute', 'addition', 'current', 'product', 'offering', 'shimano', 'reel', 'rod', 'shimano', 'fishing', 'tackle', 'product', 'exclusive', 'basis']"
2,"['cargotec', 'germany', 'gmbh', 'award', 'contract', 'stadtverwaltung', 'mainz', 'chassis', 'body', 'open', 'procedure']"
2,"['ceo', 'erkki', 'happy', 'company', 'performance', '2010']"
2,"['delivery', 'start', 'network', 'ready', 'launch', 'soon']"
2,"['earning', 'share', 'quarter', 'high', 'year', 'year', 'eur', 'versus', 'market', 'expectation', 'eur']"
2,"['ebitda', 'year', '2009', 'improve', 'm', 'compare', 'm', '2008']"
2,"['estonian', 'telecom', 'company', 'elisa', 'customer', 'number', 'cross', 'tallinn', 'oct', '22', 'bns', 'estonian', 'telecommunication', 'company', 'elisa', 'win', 'approximately', 'new', 'client', 'month', 'year', 'bring', 'number', 'end', 'september', 'company', 'say']"
2,"['exel', 'composite', 'long', 'term', 'growth', 'prospect', 'remain', 'favourable']"
2,"['fi', 'develop', 'cooperation', 'keyword', 'advertising', 'microsoft']"
2,"['finnish', 'construction', 'group', 'lemminkainen', 'oyj', 'hel', 'say', 'today', 'win', 'contract', 'provide', 'technical', 'service', 'nevsky', 'centre', 'shopping', 'mall', 'open', 'november', 'st', 'petersburg', 'russia']"
2,"['finnish', 'mobile', 'operator', 'dna', 'function', 'subcontractor', 'maingate', 'responsible', 'telecommunications', 'connection']"
2,"['finnish', 'software', 'developer', 'basware', 'oyj', 'say', 'november', '30', '2006', 'subsidiary', 'basware', 'inc', 'win', 'order', 'provide', 'software', 'contract', 'lifecycle', 'management', 'unnamed', 'medical', 'technology', 'company']"
1,"['honka', 'subsidiary', 'france', 'germany', 'benefit', 'example', 'arrange', 'customer', 'event', 'conjunction', 'world', 'cup', 'skiing', 'competition']"
2,"['sale', 'volume', 'food', 'industry', 'expect', 'remain', 'relatively', 'good', 'level', 'finland', 'scandinavia', 'atria', 'say']"
2,"['incap', 'lankapaja', 'aim', 'enter', 'actual', 'agreement', 'transfer', 'sheet', 'metal', 'production', 'buyer', 'february', 'order', 'complete', 'transfer', '1', 'march', '2011']"
2,"['mr', 'kivimeister', 'say', 'john', 'deer', 'timberjack', 'stand', 'win', 'situation', 'control', '60', 'estonia', 'forest', 'machinery', 'market']"
2,"['nokia', 'elisa', 'work', 'bring', 'superior', 'mobile', 'gaming', 'experience', 'elisa', 'customer']"
2,"['nordea', 'see', 'return', 'positive', 'growth', 'baltic', 'country', '2011']"
2,"['operating', 'profit', 'improve', 'eur', 'mn']"
2,"['operating', 'profit', 'improve', 'eur', 'mn', 'mn']"
2,"['operating', 'profit', 'improve', 'er', 'mn', 'eur', 'mn', '2004']"
2,"['operating', 'profit', 'improve', 'eur', 'mn', 'eur', 'mn']"
2,"['outokumpu', 'chief', 'executive', 'juha', 'rantanen', 'express', 'confidence', 'china', 'market']"
2,"['previously', 'company', 'anticipate', 'operating', 'profit', 'improve', 'period']"
2,"['productional', 'situation', 'improve']"
2,"['rautaruukki', 'say', 'construction', 'group', 'yit', 'award', 'mln', 'eur', 'contract', 'supply', 'steel', 'structure', 'new', 'bridge', 'span', 'kemijoki', 'river', 'northern', 'finland']"
2,"['sale', 'come', '241', 'mln', 'eur', 'compare', 'mln', 'beat', 'consensus', 'forecast', '235', 'mln', 'eur']"
2,"['sale', 'vat', 'inclusive', 'expand', '19', 'percent', '351', 'million', 'euro']"
2,"['strong', 'growth', 'continue', 'china']"
2,"['synergy', 'benefit', 'start', 'materialise', 'second', 'quarter']"
2,"['teleste', 'sentry', '360', 'form', 'integration', 'partnership', 'sentry', 's', 'advanced', '360', 'degree', 'immersive', 'camera', 'product', 'line', 'teleste', 's', 'enterprise', 'video', 'management', 'system']"
2,"['thank', 'multiply', 'effect', 'wagon', 'performance', 'transport', 'efficient', 'say', 'development', 'manager', 'juha', 'malkia', 'vr', 'cargo']"
2,"['buy', 'recommendation', 'reiterate']"
2,"['aim', 'achieve', 'eur', 'mn', 'yearly', 'saving']"
2,"['borrower', 'happy', 'roadshow', 'pay', 'hit', 'ratio', 'high']"
2,"['company', 'make', 'garden', 'tool', 'scissor', 'consumer', 'good', 'say', 'earning', 'boost', 'mln', 'eur', 'income', 'receive', 'pct', 'shareholding', 'finnish', 'engineering', 'group', 'wartsila']"
2,"['company', 'anticipate', 'turnover', '2010', 'surpass', 'previous', 'year', 'eur', 'million']"
1,"['company', 'negotiate', 'amendment', 'financial', 'covenant', 'present', 'credit', 'agreement', 'regard', 'situation', '30', 'september', '2010']"
2,"['eps', 'improve']"
2,"['expansion', 'aim', 'attract', 'new', 'customer', 'finland', 'abroad']"
2,"['federal', 'secretary', 'transport', 'communication', 'mexico', 'award', 'poyry', 'mexican', 'partner', 'sintra', 'consulting', 'contract', 'connection', 'buenavista', 'cuautitlan', 'suburban', 'railway']"
2,"['financial', 'impact', 'estimate', 'annual', 'improvement', 'm', 'division', 'result', 'fiscal', 'year', '2008']"
2,"['financial', 'impact', 'estimate', 'meur', 'annual', 'improvement', 'division', 'result', 'start', 'fiscal', 'year', '2007']"
2,"['finnish', 'group', 'anticipate', 'sale', 'gain', 'm', 'tax', 'expense']"
2,"['launch', 'plant', 'june', 'go', 'produce', 'advanced', 'fuel', 'couple', 'week']"
2,"['party', 'agree', 'negotiate', 'definitive', 'distribution', 'license', 'agreement', 'end', 'june', '2010']"
2,"['rationalization', 'operation', 'seek', 'achieve', 'eur', '1', 'million', 'yearly', 'saving', 'second', 'quarter', 'current', 'financial', 'year']"
2,"['sale', 'result', 'gain', 'eur', '60', 'million', 'second', 'quarter', '2010', 'oriola', 'kd', 'support', 'finnish', 'company', 'strategy', 'focus', 'pharmaceutical', 'wholesale', 'retail', 'operation']"
2,"['stock', 'new', 'machine', 'reasonably', 'small', 'new', 'order', 'bring', 'work']"
2,"['order', 'award', 'outokumpu', 'technology', 'shalkiya', 'zinc', 'kazakhstan', 'shalkiya', 'zinc', 'lead', 'project', 'kazakhstan']"
2,"['company', 'able', 'market', 'position']"
2,"['acquisition', 'support', 'strategy', 'close', 'customer', 'world', 'offer', 'equipment', 'related', 'service']"
1,"['lay', 'foundation', 'sustainable', 'business', 'development', 'long', 'term']"
2,"['turun', 'kaupunkin', 'finland', 'base', 'company', 'award', 'contract', 'lemminkainen', 'talotekniikka', 'oy', 'electrical', 'installation', 'work']"
2,"['world', 'big', 'magazine', 'paper', 'maker', 'say', 'program', 'improve', 'efficiency', 'include', 'close', 'competitive', 'mill', 'cover', 'company', 'operation', 'result', 'annual', 'saving', 'million', '240', 'million']"
2,"['moderate', 'significant', 'change', 'result', 'significant', '24', '32', 'reduction', 'estimate', 'cvd', 'risk']"
2,"['uponor', 'improve', 'performance', 'spite', 'decrease', 'residential', 'construction']"
1,"['inventor', 'issue', 'patent']"
2,"['israeli', 'cable', 'network', 'operator', 'hot', 'telecom', 'choose', 'teleste', 'international', 'technology', 'group', 'exclusive', 'provider', 'fttx', 'equipment', 'israel', 'accord', 'teleste', 'today']"
1,"['incap', 'corporation', 'stock', 'exchange', 'release', '4', '2010', 'incap', 'corporation', 'direct', 'share', 'issue', 'subscribe', 'board', 'incap', 'corporation', 'approve', 'subscription', 'direct', 'share', 'issue']"
1,"['amer', 'sport', 'divest', 'industrial', 'site', 'rumilly', 'france', 'announcement', 'distribute', 'thomson', 'reuter', 'behalf', 'thomson', 'reuter', 'client']"
1,"['simultaneously', 'responsibility', 'area', 'extend', 'legal', 'affair', 'cover', 'merger', 'acquisition']"
1,"['board', 'director', 'propose', 'extraordinary', 'general', 'meeting', 'authorise', 'board', 'decide', 'issuance', 'maximum', 'new', 'share', 'share', 'issue']"
1,"['bg', 'crane', 'strong', 'partner', 'hiab', 'australia', 'year']"
1,"['plant', 'ground', 'continue', 'grow', 'success', 'garden', 'lie', 'maintain']"
1,"['purchase', 'site', 'worth', '300', 'million', 'thame', 'gateway', 'provide', 'home']"
1,"['poyry', 'contract', 'include', 'engineering', 'management', 'civil', 'detail', 'engineering', 'service', 'time', 'scheduling', 'procurement', 'service']"
1,"['group', 'brand', 'portfolio', 'include', 'lead', 'brand', 'industry', 'rapala', 'global', 'brand', 'like', 'vmc', 'storm', 'blue', 'fox', 'luhr', 'jensen', 'williamson', 'marttiini', 'sufix']"
1,"['finger', 'friendly', 'opinion', 'fast']"
1,"['thank', 'nokia', 'lulu', 'proud', 'publish', 'novel', 'find']"
1,"['summer', 'collection', '2008', 'joyfully', 'fresh', 'like', 'vitamin', 'injection', 'say', 'head', 'design', 'margareta', 'van', 'den', 'bosch']"
1,"['maximum', '20', 'employee', 'work', 'karttakeskus', 'responsible', 'produce', 'geographic', 'information', 'service', 'affect', 'company', 'add']"
2,"['marubeni', 'marubeni', 'corporation', 'tse', '8002', 'adr', 'maruy', 'establish', '1858', 'core', 'company', 'marubeni', 'group', 'japan', 'lead', 'general', 'trading', 'house']"
1,"['midnighttrader', 'midnighttrader', 'premier', 'source', 'extend', 'hour', 'equity', 'trading', 'analysis', 'news', 'forecasting', 'retail', 'institutional', 'investment', 'community']"
1,"['juha', 'pekka', 'm', 'appoint', 'president', 'telecom', 'group', 'teliasonera', 'finland', 'succeed', 'esa', 'rautalinko']"
1,"['accord', 'pietinalho', 'doctor', 'motivate', 'patient', 'smoke', 'time', 'visit', 'doctor']"
1,"['accord', 'original', 'merger', 'plan', 'scanfil', '79', 'stake', 'combine', 'business']"
1,"['accord', 'ultrascan', 'software', 'acquire', 'cracker', 'manage', 'change', 'mobile', 'phone', 'way', 'phone', 'able', 'hold', 'time', 'password', 'send', 'bank', 'text', 'message']"
1,"['additionally', 'retailer', 'use', 'hardware', 'task', 'store', 'warehouse', 'provide', 'substantial', 'saving', 'support', 'infrastructure', 'cost']"
1,"['addus', 'service', 'include', 'personal', 'care', 'assistance', 'activity', 'daily', 'living', 'skilled', 'nursing', 'rehabilitative', 'therapy', 'adult', 'day', 'care']"
1,"['aldata', 'solution', 'oyj', 'bertrand', 'sciard', 'president', 'ceo', 'information', 'aldata', 'solution', 'oyj', 'bertrand', 'sciard', 'president', 'ceo', 'tel', '1', '46', '48', '28', '00', 'aldata', '100', 'retail', 'wholesale', 'aldata', '100', 'business', 'dedicate', 'retail', 'wholesale', 'business', 'improvement']"
1,"['alfa', 'group', 'vote', 'stock', 'new', 'company', 'telenor', 'free', 'float']"
1,['welcome']
1,"['altogether', '150', 'subject', 'mildly', 'elevated', 'cholesterol', 'level', 'participate', 'month', 'long', 'intervention']"
1,"['additional', 'cap', 'm', 'payable', 'cash', 'achievement', 'certain', 'financial', 'performance', 'target', '2007']"
1,"['arto', 'ryymin', 'bear', '1964', 'replace', 'juhani', 'kaisanlahti', 'work', 'act', 'evp', 'healthcare', 'welfare', 'august', '2007']"
1,"['capman', 'haavisto', 'responsible', 'group', 'finance', 'accounting']"
2,"['implement', 'software', 'finnish', 'army', 'aim', 'unify', 'improve', 'operation', 'application', 'area', 'qpr', 'software', 'state']"
1,"['cablevision', 'systems', 'corp', 'cvc', 'madison', 'square', 'garden', 'division', 'own', 'operate', 'new', 'york', 'knickerbocker', 'basketball', 'team', 'madison', 'square', 'garden', 'arena', 'new', 'york', 'ranger', 'hockey', 'team', 'new', 'york', 'liberty', 'woman', 'basketball', 'team', 'hartford', 'wolf', 'pack', 'hockey', 'team']"
1,"['capman', 'investment', 'area', 'capman', 'buyout', 'capman', 'technology', 'capman', 'life', 'science', 'capman', 'russia', 'capman', 'public', 'market', 'capman', 'real', 'estate', 'dedicated', 'team', 'fund']"
1,"['capman', 'plc', 'press', 'release', '31', 'march', '2008', 'jukka', 'ruuska', 'president', 'omx', 'nordic', 'exchange', 'stockholm', 'stock', 'exchange', 'transfer', 'capman', 'effective', 'later', 'september', '2008']"
1,"['cent', 'profile', 'contain', 'business', 'operation', 'company', 'history', 'major', 'product', 'service', 'prospect', 'key', 'competitor', 'structure', 'key', 'employee', 'location', 'subsidiary']"
1,"['conference', 'participate', 'conference', 'dial', '5', '10', 'minute', 'beginning', 'event', '0', '20', '7162', '0025', 'europe', 'usa']"
1,"['construction', 'schedule', 'start', 'april', 'june', '2007', 'complete', 'early', '2008']"
1,"['financialwire', 'tm', 'fully', 'independent', 'proprietary', 'news', 'wire', 'service']"
1,"['finnish', 'civil', 'aviation', 'administration', 'decide', 'temporarily', 'reopen', 'finnish', 'capital', 'helsinki', 'airport', '3', '11', 'monday', 'local', 'time']"
2,"['fiskar', 'world', '1', 'scissor', 'brand', 'tm', 'recently', 'win', 'learning', 'magazine', '2011', 'teacher', 'choice', 'award', 'classroom']"
1,"['found', '1946', 'strand', 'associate', 'provide', 'civil', 'environmental', 'transportation', 'electrical', 'mechanical', 'engineering', 'service', '350', 'employee', '10', 'office', 'wisconsin', 'alabama', 'illinois', 'indiana', 'kentucky', 'ohio']"
1,"['halonen', 'office', 'acknowledge', 'receive', 'letter', 'decline', 'comment']"
2,"['believe', 'soy', 'oats', 'good', 'chance', 'enter', 'uk', 'market']"
1,"['believe', 'hkscan', 'atria', 'start', 'use', 'import', 'meat', 'finnish', 'consumer', 'prefer', 'domestic', 'product']"
